,id_turma,discente,id_curso,unidade,nota,reposicao,faltas_unidade,media_final,numero_total_faltas,descricao
452411,57597055,7262cabf20f153ceaefb5a4180d0a859,92127264.0,1.0,7.3,f,0.0,7.2,8.0,APROVADO
452412,57597055,7262cabf20f153ceaefb5a4180d0a859,92127264.0,3.0,6.8,f,0.0,7.2,8.0,APROVADO
452413,57597055,a4144cd6acb7f84cb902209d464e88d6,92127264.0,2.0,5.4,f,0.0,5.2,16.0,APROVADO POR NOTA
452414,57597055,a4144cd6acb7f84cb902209d464e88d6,92127264.0,1.0,4.6,f,0.0,5.2,16.0,APROVADO POR NOTA
452415,57597055,a4144cd6acb7f84cb902209d464e88d6,92127264.0,3.0,5.7,f,0.0,5.2,16.0,APROVADO POR NOTA
452416,57597055,053ced1dbb30c8ce313826e736cd938f,92127264.0,3.0,5.0,f,0.0,5.2,4.0,APROVADO POR NOTA
452417,57597055,053ced1dbb30c8ce313826e736cd938f,92127264.0,2.0,7.5,f,0.0,5.2,4.0,APROVADO POR NOTA
452418,57597055,053ced1dbb30c8ce313826e736cd938f,92127264.0,1.0,3.2,f,0.0,5.2,4.0,APROVADO POR NOTA
452419,57597055,5b89769f8ea128b937295de4981075c7,92127264.0,2.0,9.4,f,0.0,8.7,20.0,APROVADO
452420,57597055,5b89769f8ea128b937295de4981075c7,92127264.0,1.0,8.8,f,0.0,8.7,20.0,APROVADO
452421,57597055,5b89769f8ea128b937295de4981075c7,92127264.0,3.0,8.0,f,0.0,8.7,20.0,APROVADO
452422,57597055,d8fdbd7e47947dcbb1f3ef6ab353484e,92127264.0,3.0,2.0,f,0.0,2.0,20.0,REPROVADO
452423,57597055,d8fdbd7e47947dcbb1f3ef6ab353484e,92127264.0,2.0,1.9,f,0.0,2.0,20.0,REPROVADO
452424,57597055,d8fdbd7e47947dcbb1f3ef6ab353484e,92127264.0,1.0,2.0,f,0.0,2.0,20.0,REPROVADO
452425,57597055,1083bef2aa3cadf999bdbf2c3d7b98ca,92127264.0,2.0,9.5,f,0.0,8.5,0.0,APROVADO
452426,57597055,1083bef2aa3cadf999bdbf2c3d7b98ca,92127264.0,1.0,7.1,f,0.0,8.5,0.0,APROVADO
452427,57597055,1083bef2aa3cadf999bdbf2c3d7b98ca,92127264.0,3.0,8.8,f,0.0,8.5,0.0,APROVADO
452428,57597055,46aee5400eceac867127911c61ec7510,92127264.0,1.0,9.1,f,0.0,9.2,16.0,APROVADO
452429,57597055,46aee5400eceac867127911c61ec7510,92127264.0,3.0,9.0,f,0.0,9.2,16.0,APROVADO
452430,57597055,46aee5400eceac867127911c61ec7510,92127264.0,2.0,9.6,f,0.0,9.2,16.0,APROVADO
452431,57597055,26c1a4f51d93e5adc516b80303c22921,92127264.0,1.0,7.3,f,0.0,7.1,0.0,APROVADO
452432,57597055,26c1a4f51d93e5adc516b80303c22921,92127264.0,3.0,6.9,f,0.0,7.1,0.0,APROVADO
452433,57597055,26c1a4f51d93e5adc516b80303c22921,92127264.0,2.0,7.2,f,0.0,7.1,0.0,APROVADO
452434,57597055,ff8c8ca5426dccb18dceaad6c00c6306,92127264.0,3.0,4.5,f,0.0,6.7,20.0,APROVADO POR NOTA
452435,57597055,ff8c8ca5426dccb18dceaad6c00c6306,92127264.0,2.0,8.4,f,0.0,6.7,20.0,APROVADO POR NOTA
452436,57597055,ff8c8ca5426dccb18dceaad6c00c6306,92127264.0,1.0,7.3,f,0.0,6.7,20.0,APROVADO POR NOTA
452437,57597055,fb66be1b93215099c746fb464909e266,10320810.0,,,,,,,INDEFERIDO
452438,57597055,fcf83df0d1669779319958343efe1af3,92127264.0,,,,,,,EXCLUIDA
452439,57597055,8d19f1158d92f6c789ad369ec989dc9f,92127264.0,,,,,,,EXCLUIDA
