"professor";"aula";"aluno";"media"
"ADJA FERREIRA DE ANDRADE";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"5b65818e890e9d102cfb9607ec147f3f ";"7.1 "
"ADJA FERREIRA DE ANDRADE";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"4ab16fc330c852a118814a017a1b16ab ";"7.8 "
"ADJA FERREIRA DE ANDRADE";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"fa9d440205cb6452fd9812228a2d7e89 ";"6.4 "
"ADJA FERREIRA DE ANDRADE";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"4de6e82d76b2b3292f9c62603efadb95 ";"5.1 "
"ADJA FERREIRA DE ANDRADE";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"311eb037be74d4a4242e34c949c0a2cb ";"6.5 "
"ADJA FERREIRA DE ANDRADE";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"e27a4ef32519ed977417777c06d91b95 ";"8.0 "
"ADJA FERREIRA DE ANDRADE";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"6d8728e65df1192fbf5ec6cf4a4ed14a ";"7.2 "
"ADJA FERREIRA DE ANDRADE";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"1223330cafdedaded09ddc9897c6793c ";"6.3 "
"ADJA FERREIRA DE ANDRADE";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"54f561ec372ddb4f5fcda17559cb70f1 ";"9.2 "
"ADJA FERREIRA DE ANDRADE";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"31e219413c1eff2401a1c92479275ca7 ";"7.4 "
"ADJA FERREIRA DE ANDRADE";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"33af5b870b3c191a330c1f77e53d486d ";"7.7 "
"ADJA FERREIRA DE ANDRADE";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"d0d260597bc6f8d7191b873220ca89c4 ";"6.6 "
"ADJA FERREIRA DE ANDRADE";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"5904c33ccc86dfdcd3c08af48ccd93c3 ";"7.8 "
"ADJA FERREIRA DE ANDRADE";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"1bfe7c5627fcea4538313dbbd396bbf3 ";"7.4 "
"ADJA FERREIRA DE ANDRADE";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"8102794fe244cb2c997b3a4bde2fbd15 ";"6.8 "
"ADJA FERREIRA DE ANDRADE";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"6fd68e20f25e7bcf6db87e03c8dc39f3 ";"6.4 "
"ADJA FERREIRA DE ANDRADE";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"3907f7f59d7ae7ad8c7a25698985b3fe ";"0.0 "
"ADJA FERREIRA DE ANDRADE";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"e17e440db323742e12d33993c8d1bd70 ";"5.2 "
"ADJA FERREIRA DE ANDRADE";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"0dbb9d0029044471957b1fc5ca1fb5f3 ";"5.9 "
"ADJA FERREIRA DE ANDRADE";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"21cd53115bfff591f7e365f5fa059930 ";"5.5 "
"ADJA FERREIRA DE ANDRADE";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"1dfa15d5ae037a6218ca8192194f3900 ";"7.8 "
"ADJA FERREIRA DE ANDRADE";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"b7e673956494151ef9c7abeb9aca176b ";"7.6 "
"ADJA FERREIRA DE ANDRADE";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"4af694ec6b3d69082f134cc16e681474 ";"5.1 "
"ADJA FERREIRA DE ANDRADE";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"b94b6ee25c4e5ee42da818eaa1fdfb54 ";"7.0 "
"ADJA FERREIRA DE ANDRADE";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"0b810a57d97cdba7b923be5b822367ba ";"7.5 "
"ADJA FERREIRA DE ANDRADE";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"6c5380ba799263418724f9af3f241040 ";"8.3 "
"ADJA FERREIRA DE ANDRADE";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"4622aa8ee6764893767547e7f0f85329 ";"5.3 "
"ADJA FERREIRA DE ANDRADE";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"433347c5ae82c40ae87833e4c12d0c03 ";"5.9 "
"ADJA FERREIRA DE ANDRADE";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"23fd75b2977b49b4db2678f2a715ba57 ";"6.0 "
"ADJA FERREIRA DE ANDRADE";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"ace10c1992aa09e5e84bc779f6dfbd6f ";"7.4 "
"ADJA FERREIRA DE ANDRADE";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"c069259dec589bd10c69ba9dd1a5ff33 ";"7.8 "
"ADJA FERREIRA DE ANDRADE";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"6bce38ca9698dcde2d38a748f5293433 ";"6.1 "
"ADJA FERREIRA DE ANDRADE";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"349dc7ba2ad114e5b194e242c695cc05 ";"5.5 "
"ADJA FERREIRA DE ANDRADE";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"8e5bb6a75a0b9227bb461605720baf80 ";"7.4 "
"ADJA FERREIRA DE ANDRADE";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"20126fce0b0ae024e65a237c4097cc25 ";"6.2 "
"ADJA FERREIRA DE ANDRADE";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"2238664ca4997472a24aa4d025b433c5 ";"8.2 "
"ADJA FERREIRA DE ANDRADE";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"9e6591d1bb6e6e4c20ffea96b4fde2d3 ";"7.3 "
"ADJA FERREIRA DE ANDRADE";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"257106d0aa81fc1644cd40bbbf402dd3 ";"6.4 "
"ADJA FERREIRA DE ANDRADE";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"425320348263eb19e26c4510b0ae2480 ";"5.1 "
"ADJA FERREIRA DE ANDRADE";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"806e7431173d13e950e4bc14ddf9c44f ";"5.0 "
"ADJA FERREIRA DE ANDRADE";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"cefa17be97c7b1a68278c8bd1131d3bb ";"6.8 "
"ADJA FERREIRA DE ANDRADE";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"58a1da20075595f170d80d8851414330 ";"5.0 "
"ADJA FERREIRA DE ANDRADE";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"a609ebc6b61e57772e4b2490decd1ef0 ";"7.5 "
"ADJA FERREIRA DE ANDRADE";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"0990b22d5cc621235045b4c4d54d1642 ";"6.4 "
"ADJA FERREIRA DE ANDRADE";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"a35a48dae275048e22af85addf69f65a ";"6.8 "
"ADJA FERREIRA DE ANDRADE";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"cc45c845f764c7be86f3959bffec4495 ";"7.6 "
"ADJA FERREIRA DE ANDRADE";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"5b4ef3de6c6d87d78739fd340eff5448 ";"7.0 "
"ADJA FERREIRA DE ANDRADE";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"4b4c3047c53651fb22563810f94aefda ";"8.3 "
"ADJA FERREIRA DE ANDRADE";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"e2b9745017b06db7434ec9bde5278397 ";"7.5 "
"ADJA FERREIRA DE ANDRADE";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"7262cabf20f153ceaefb5a4180d0a859 ";"5.6 "
"ADJA FERREIRA DE ANDRADE";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"053ced1dbb30c8ce313826e736cd938f ";"5.2 "
"ADJA FERREIRA DE ANDRADE";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"5b89769f8ea128b937295de4981075c7 ";"6.9 "
"ADJA FERREIRA DE ANDRADE";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"d8fdbd7e47947dcbb1f3ef6ab353484e ";"5.8 "
"ADJA FERREIRA DE ANDRADE";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"1083bef2aa3cadf999bdbf2c3d7b98ca ";"5.9 "
"ADJA FERREIRA DE ANDRADE";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"46aee5400eceac867127911c61ec7510 ";"6.9 "
"ADJA FERREIRA DE ANDRADE";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"26c1a4f51d93e5adc516b80303c22921 ";"8.1 "
"ADJA FERREIRA DE ANDRADE";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"ff8c8ca5426dccb18dceaad6c00c6306 ";"8.1 "
"ISABEL DILLMANN NUNES";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"d197edef81a6ac336b882c7b8ef85b23 ";"6.0 "
"ISABEL DILLMANN NUNES";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"8cadfd912a0e588e224c17883f1c6fd3 ";"7.5 "
"ISABEL DILLMANN NUNES";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"a81d1db6951d80327da46a346d528a06 ";"5.9 "
"ISABEL DILLMANN NUNES";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"d7a825aafe922feb601f52296ddbd5ec ";"5.4 "
"ISABEL DILLMANN NUNES";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"5b65818e890e9d102cfb9607ec147f3f ";"7.1 "
"ISABEL DILLMANN NUNES";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"4ab16fc330c852a118814a017a1b16ab ";"7.8 "
"ISABEL DILLMANN NUNES";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"fa9d440205cb6452fd9812228a2d7e89 ";"6.4 "
"ISABEL DILLMANN NUNES";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"4de6e82d76b2b3292f9c62603efadb95 ";"5.1 "
"ISABEL DILLMANN NUNES";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"311eb037be74d4a4242e34c949c0a2cb ";"6.5 "
"ISABEL DILLMANN NUNES";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"e27a4ef32519ed977417777c06d91b95 ";"8.0 "
"ISABEL DILLMANN NUNES";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"6d8728e65df1192fbf5ec6cf4a4ed14a ";"7.2 "
"ISABEL DILLMANN NUNES";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"1223330cafdedaded09ddc9897c6793c ";"6.3 "
"ISABEL DILLMANN NUNES";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"54f561ec372ddb4f5fcda17559cb70f1 ";"9.2 "
"ISABEL DILLMANN NUNES";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"31e219413c1eff2401a1c92479275ca7 ";"7.4 "
"ISABEL DILLMANN NUNES";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"33af5b870b3c191a330c1f77e53d486d ";"7.7 "
"ISABEL DILLMANN NUNES";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"d0d260597bc6f8d7191b873220ca89c4 ";"6.6 "
"ISABEL DILLMANN NUNES";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"5904c33ccc86dfdcd3c08af48ccd93c3 ";"7.8 "
"ISABEL DILLMANN NUNES";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"1bfe7c5627fcea4538313dbbd396bbf3 ";"7.4 "
"ISABEL DILLMANN NUNES";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"8102794fe244cb2c997b3a4bde2fbd15 ";"6.8 "
"ISABEL DILLMANN NUNES";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"6fd68e20f25e7bcf6db87e03c8dc39f3 ";"6.4 "
"ISABEL DILLMANN NUNES";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"3907f7f59d7ae7ad8c7a25698985b3fe ";"0.0 "
"ISABEL DILLMANN NUNES";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"e17e440db323742e12d33993c8d1bd70 ";"5.2 "
"ISABEL DILLMANN NUNES";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"0dbb9d0029044471957b1fc5ca1fb5f3 ";"5.9 "
"ISABEL DILLMANN NUNES";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"21cd53115bfff591f7e365f5fa059930 ";"5.5 "
"ISABEL DILLMANN NUNES";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"1dfa15d5ae037a6218ca8192194f3900 ";"7.8 "
"ISABEL DILLMANN NUNES";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"b7e673956494151ef9c7abeb9aca176b ";"7.6 "
"ISABEL DILLMANN NUNES";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"4af694ec6b3d69082f134cc16e681474 ";"5.1 "
"ISABEL DILLMANN NUNES";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"b94b6ee25c4e5ee42da818eaa1fdfb54 ";"7.0 "
"ISABEL DILLMANN NUNES";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"0b810a57d97cdba7b923be5b822367ba ";"7.5 "
"ISABEL DILLMANN NUNES";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"6c5380ba799263418724f9af3f241040 ";"8.3 "
"ISABEL DILLMANN NUNES";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"4622aa8ee6764893767547e7f0f85329 ";"5.3 "
"ISABEL DILLMANN NUNES";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"433347c5ae82c40ae87833e4c12d0c03 ";"5.9 "
"ISABEL DILLMANN NUNES";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"23fd75b2977b49b4db2678f2a715ba57 ";"6.0 "
"ISABEL DILLMANN NUNES";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"ace10c1992aa09e5e84bc779f6dfbd6f ";"7.4 "
"ISABEL DILLMANN NUNES";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"c069259dec589bd10c69ba9dd1a5ff33 ";"7.8 "
"ISABEL DILLMANN NUNES";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"6bce38ca9698dcde2d38a748f5293433 ";"6.1 "
"ISABEL DILLMANN NUNES";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"349dc7ba2ad114e5b194e242c695cc05 ";"5.5 "
"ISABEL DILLMANN NUNES";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"8e5bb6a75a0b9227bb461605720baf80 ";"7.4 "
"ISABEL DILLMANN NUNES";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"20126fce0b0ae024e65a237c4097cc25 ";"6.2 "
"ISABEL DILLMANN NUNES";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"2238664ca4997472a24aa4d025b433c5 ";"8.2 "
"ISABEL DILLMANN NUNES";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"9e6591d1bb6e6e4c20ffea96b4fde2d3 ";"7.3 "
"ISABEL DILLMANN NUNES";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"257106d0aa81fc1644cd40bbbf402dd3 ";"6.4 "
"ISABEL DILLMANN NUNES";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"425320348263eb19e26c4510b0ae2480 ";"5.1 "
"ISABEL DILLMANN NUNES";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"806e7431173d13e950e4bc14ddf9c44f ";"5.0 "
"ISABEL DILLMANN NUNES";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"cefa17be97c7b1a68278c8bd1131d3bb ";"6.8 "
"ISABEL DILLMANN NUNES";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"58a1da20075595f170d80d8851414330 ";"5.0 "
"ISABEL DILLMANN NUNES";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"a609ebc6b61e57772e4b2490decd1ef0 ";"7.5 "
"ISABEL DILLMANN NUNES";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"0990b22d5cc621235045b4c4d54d1642 ";"6.4 "
"ISABEL DILLMANN NUNES";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"a35a48dae275048e22af85addf69f65a ";"6.8 "
"ISABEL DILLMANN NUNES";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"cc45c845f764c7be86f3959bffec4495 ";"7.6 "
"ISABEL DILLMANN NUNES";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"5b4ef3de6c6d87d78739fd340eff5448 ";"7.0 "
"ISABEL DILLMANN NUNES";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"4b4c3047c53651fb22563810f94aefda ";"8.3 "
"ISABEL DILLMANN NUNES";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"e2b9745017b06db7434ec9bde5278397 ";"7.5 "
"ISABEL DILLMANN NUNES";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"7262cabf20f153ceaefb5a4180d0a859 ";"5.6 "
"ISABEL DILLMANN NUNES";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"053ced1dbb30c8ce313826e736cd938f ";"5.2 "
"ISABEL DILLMANN NUNES";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"5b89769f8ea128b937295de4981075c7 ";"6.9 "
"ISABEL DILLMANN NUNES";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"d8fdbd7e47947dcbb1f3ef6ab353484e ";"5.8 "
"ISABEL DILLMANN NUNES";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"1083bef2aa3cadf999bdbf2c3d7b98ca ";"5.9 "
"ISABEL DILLMANN NUNES";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"46aee5400eceac867127911c61ec7510 ";"6.9 "
"ISABEL DILLMANN NUNES";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"26c1a4f51d93e5adc516b80303c22921 ";"8.1 "
"ISABEL DILLMANN NUNES";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"ff8c8ca5426dccb18dceaad6c00c6306 ";"8.1 "
"ADJA FERREIRA DE ANDRADE";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"a8f70fbf9595c8defea7cd4cd7bda412 ";"7.8 "
"ADJA FERREIRA DE ANDRADE";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"2fcb41f862e22f3febc82c2daf1d8d83 ";"8.0 "
"ADJA FERREIRA DE ANDRADE";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"e87d82f659325bc452d62c6c84d060f4 ";"7.4 "
"ADJA FERREIRA DE ANDRADE";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"01a7847331a518447aeaddb044fb7a9b ";"8.0 "
"ADJA FERREIRA DE ANDRADE";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"60d45842469b44fde293e7690a19505e ";"0.4 "
"ADJA FERREIRA DE ANDRADE";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"54274cf56ced5844b90a2b7ccf5206b3 ";"7.5 "
"ADJA FERREIRA DE ANDRADE";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"224c0a6a613d388c45235ef7c56afa46 ";"7.4 "
"ADJA FERREIRA DE ANDRADE";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"fd88b11a8ad4b4c1b4021d8dba0a24d9 ";"8.1 "
"ADJA FERREIRA DE ANDRADE";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"965dcfc2da7259d908f4dc6cd633be51 ";"6.3 "
"ADJA FERREIRA DE ANDRADE";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"454c51639649e226880b674f517041bd ";"5.1 "
"ADJA FERREIRA DE ANDRADE";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"18951025c33f4bd2d00044a711f64260 ";"8.0 "
"ADJA FERREIRA DE ANDRADE";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"0ae67acbe3f38b03a1c51fb6188776dd ";"8.9 "
"ADJA FERREIRA DE ANDRADE";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"71b1ba5b9ee3e9796d226d97a640ac15 ";"7.9 "
"ADJA FERREIRA DE ANDRADE";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"9b570dfa8b3fd39702a4afd650c5987f ";"5.2 "
"ADJA FERREIRA DE ANDRADE";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"12825e7fd4b6ec3233c2c60a5b020fee ";"7.3 "
"ADJA FERREIRA DE ANDRADE";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"29b127de310becf8e315c792d7a56bcd ";"9.3 "
"ADJA FERREIRA DE ANDRADE";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"e68aa00afbec6ea1d2511386edeaf5d0 ";"8.1 "
"ADJA FERREIRA DE ANDRADE";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"e5976989d02dd01d7be21af6dcab12dc ";"7.4 "
"ADJA FERREIRA DE ANDRADE";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"4aa63133c963bd0936a731846d0be1b6 ";"7.8 "
"ADJA FERREIRA DE ANDRADE";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"f3e277887cd1e614b4425337b3a096ca ";"5.8 "
"ADJA FERREIRA DE ANDRADE";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"19ac27a8af9a8d31a0aad8d1686d8239 ";"7.8 "
"ADJA FERREIRA DE ANDRADE";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"7d155d6007d61a73d4f27b6f1e61b5cd ";"9.8 "
"ADJA FERREIRA DE ANDRADE";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"6515bc11da740d64680ef5f36d016237 ";"7.5 "
"ADJA FERREIRA DE ANDRADE";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"d638dffa503c3470874f0e5d8a8c502b ";"8.4 "
"ADJA FERREIRA DE ANDRADE";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"08128d8405dec3563f96d12ca58af77e ";"7.2 "
"ADJA FERREIRA DE ANDRADE";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"4dd6724406f14cb11b62567786620037 ";"8.1 "
"ADJA FERREIRA DE ANDRADE";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"9b8bbc628a1ade2789aeda14b41ba5a1 ";"8.7 "
"ADJA FERREIRA DE ANDRADE";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"a4dcb29c90d3391a129da2f0afedc5bc ";"5.4 "
"ADJA FERREIRA DE ANDRADE";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"494c91068803fe73539abd10f38d14d9 ";"8.4 "
"ADJA FERREIRA DE ANDRADE";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"47e0a38b24fe1ff3dce2d3da5fb2eb9e ";"5.8 "
"ADJA FERREIRA DE ANDRADE";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"73c2ec9df7df3db41fc430a063b7dae5 ";"8.4 "
"ADJA FERREIRA DE ANDRADE";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"86e55c7c4b1d74d44f9e5bdea773ffbe ";"7.7 "
"ADJA FERREIRA DE ANDRADE";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"3741066175d61b20f08e509ac825cc13 ";"0.0 "
"ADJA FERREIRA DE ANDRADE";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"3d8da07b39d3885011bdc0c3e3742633 ";"8.6 "
"ADJA FERREIRA DE ANDRADE";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"3ddd6ba065def5e04b33d9586c5535aa ";"7.2 "
"ADJA FERREIRA DE ANDRADE";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"277830ff25b2d893a214d8e0c1bee0e4 ";"6.1 "
"ADJA FERREIRA DE ANDRADE";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"6b093c6ef14cd81941b48e2c1853ea7c ";"7.7 "
"ADJA FERREIRA DE ANDRADE";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"9367faa78e1994f3861499e75f7f61e9 ";"8.5 "
"ADJA FERREIRA DE ANDRADE";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"22b6285ead6b0624416b2d44b397a602 ";"8.0 "
"ADJA FERREIRA DE ANDRADE";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"0930b51fc9f880328c34c4712cf1d36e ";"1.3 "
"ADJA FERREIRA DE ANDRADE";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"00817e8a1f70ef3d38481bc73eff4f3b ";"5.8 "
"ADJA FERREIRA DE ANDRADE";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"ba595653d312a97aa393b642d91e8779 ";"7.5 "
"ADJA FERREIRA DE ANDRADE";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"5c36f997414afe85466ddf7f029be0f3 ";"5.9 "
"ADJA FERREIRA DE ANDRADE";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"c7658428eaebf51d27c6172a9b4ad489 ";"9.4 "
"ADJA FERREIRA DE ANDRADE";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"b5c6ce0b71811530c2d8f3406a9026a9 ";"1.8 "
"ADJA FERREIRA DE ANDRADE";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"de9d615d60689d6ea25c984ce8879c0b ";"9.0 "
"ADJA FERREIRA DE ANDRADE";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"3166f71227b93b23e413903e069450cb ";"5.7 "
"ADJA FERREIRA DE ANDRADE";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"b8e335be901f65af90c2b5fc074357a4 ";"6.7 "
"ADJA FERREIRA DE ANDRADE";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"b2ea48813bda8b02e44205b7531695c8 ";"6.5 "
"ADJA FERREIRA DE ANDRADE";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"b28154a2c3481fbd87c15a2ebd5c2194 ";"9.0 "
"ADJA FERREIRA DE ANDRADE";"TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE";"7a261aece371b5705ed0ecc531768b89 ";"8.7 "
